TimeStamp,Intensity_Left,Pupil_Diameter_Left,Intensity_Right,Pupil_Diameter_Right,GazeOrigin.x,GazeOrigin.y,GazeOrigin.z,GazeDirection.x,GazeDirection.y,GazeDirection.z
2.032002,0.0,4.153397,0.0,4.329987,1.7155,0.858047,-31.46785,-0.008652,0.008469,0.999924
2.040002,0.0,4.157913,0.0,4.334122,1.686417,0.860107,-31.472153,-0.008591,0.008987,0.999908
2.048002,0.0,4.179291,0.0,4.340668,1.791702,0.867538,-31.483353,-0.009048,0.008743,0.999908
2.056002,0.0,4.179291,0.0,4.340668,1.791702,0.867538,-31.483353,-0.009048,0.008743,0.999908
2.064002,0.0,4.179291,0.0,4.340668,1.791702,0.867538,-31.483353,-0.009048,0.008743,0.999908
2.072002,0.0,4.179993,0.0,4.338715,2.324997,0.88855,-31.510712,-0.009705,0.007751,0.999908
2.080002,0.0,4.190598,0.0,4.334381,2.396881,0.890503,-31.516647,-0.010025,0.008148,0.999908
2.088001,0.0,4.190598,0.0,4.334381,2.396881,0.890503,-31.516647,-0.010025,0.008148,0.999908
2.096001,0.0,4.190598,0.0,4.334381,2.396881,0.890503,-31.516647,-0.010025,0.008148,0.999908
2.104001,0.0,4.189972,0.0,4.334686,2.812408,0.903458,-31.531433,-0.010925,0.008118,0.999893
2.112001,0.0,4.189972,0.0,4.334686,2.812408,0.903458,-31.531433,-0.010925,0.008118,0.999893
2.120001,0.0,4.153427,0.0,4.334366,1.977249,0.884125,-31.519028,-0.009979,0.00795,0.999908
2.128001,0.0,4.153427,0.0,4.334366,1.977249,0.884125,-31.519028,-0.009979,0.00795,0.999908
2.136001,0.0,4.153427,0.0,4.334366,1.977249,0.884125,-31.519028,-0.009979,0.00795,0.999908
2.144001,0.0,4.161438,0.0,4.355774,1.351303,0.870377,-31.504684,-0.010239,0.007614,0.999908
2.152001,0.0,4.161438,0.0,4.355774,1.351303,0.870377,-31.504684,-0.010239,0.007614,0.999908
2.160001,0.0,4.152756,0.0,4.364594,2.212616,0.890274,-31.51796,-0.010666,0.007278,0.999908
2.168,0.0,4.152756,0.0,4.364594,2.212616,0.890274,-31.51796,-0.010666,0.007278,0.999908
2.176,0.0,4.152802,0.0,4.371689,3.222214,0.914505,-31.538864,-0.011383,0.007492,0.999893
2.184,0.0,4.152802,0.0,4.371689,3.222214,0.914505,-31.538864,-0.011383,0.007492,0.999893
2.192,0.0,4.161163,0.0,4.396332,3.803055,0.928589,-31.547028,-0.011673,0.007568,0.999893
2.2,0.0,4.161163,0.0,4.396332,3.803055,0.928589,-31.547028,-0.011673,0.007568,0.999893
2.208,0.0,4.161041,0.0,4.406403,3.382294,0.916687,-31.541641,-0.011185,0.00827,0.999893
2.216,0.0,4.160645,0.0,4.397354,3.005615,0.906738,-31.533798,-0.010757,0.008331,0.999893
2.224,0.0,4.160645,0.0,4.397354,3.005615,0.906738,-31.533798,-0.010757,0.008331,0.999893
2.232,0.0,4.160645,0.0,4.397354,3.005615,0.906738,-31.533798,-0.010757,0.008331,0.999893
2.24,0.0,4.147263,0.0,4.411163,-28.421234,0.112564,-30.740738,-0.00322,0.000534,0.999985
2.247999,0.0,4.147263,0.0,4.411163,-28.421234,0.112564,-30.740738,-0.00322,0.000534,0.999985
2.255999,0.0,4.151978,0.0,4.411987,-30.291565,0.06073,-30.679703,-0.004898,0.001587,0.999985
2.263999,0.0,4.156906,0.0,4.411758,-30.276794,0.061127,-30.680176,-0.002914,0.001205,0.999985
2.271999,0.0,4.156906,0.0,4.411758,-30.276794,0.061127,-30.680176,-0.002914,0.001205,0.999985
2.279999,0.0,4.165482,0.0,4.403824,-29.987518,0.070831,-30.689606,-0.005249,0.00116,0.999985
2.287999,0.0,4.165482,0.0,4.403824,-29.987518,0.070831,-30.689606,-0.005249,0.00116,0.999985
2.295999,0.0,4.165482,0.0,4.403824,-29.987518,0.070831,-30.689606,-0.005249,0.00116,0.999985
2.303999,0.0,4.167908,0.0,4.401672,-18.712524,0.384613,-31.05954,-0.007233,0.003464,0.999954
2.311999,0.0,4.170242,0.0,4.400909,1.314545,0.94223,-31.718674,-0.0112,0.007645,0.999893
2.319999,0.0,4.170242,0.0,4.400909,1.314545,0.94223,-31.718674,-0.0112,0.007645,0.999893
2.327998,0.0,4.179367,0.0,4.402267,1.238983,0.940475,-31.716171,-0.009888,0.007401,0.999924
2.335998,0.0,4.179367,0.0,4.402267,1.238983,0.940475,-31.716171,-0.009888,0.007401,0.999924
2.343998,0.0,4.186111,0.0,4.42392,1.425262,0.946381,-31.722275,-0.00975,0.007385,0.999924
2.351998,0.0,4.186111,0.0,4.42392,1.425262,0.946381,-31.722275,-0.00975,0.007385,0.999924
2.359998,0.0,4.18811,0.0,4.424408,2.21254,0.965942,-31.74115,-0.009003,0.006912,0.999924
2.367998,0.0,4.18811,0.0,4.424408,2.21254,0.965942,-31.74115,-0.009003,0.006912,0.999924
2.375998,0.0,4.188095,0.0,4.427078,2.694656,0.977539,-31.757034,-0.009109,0.007339,0.999924
2.383998,0.0,4.188248,0.0,4.435715,2.748978,0.978546,-31.758835,-0.008606,0.007492,0.999924
2.391998,0.0,4.188248,0.0,4.435715,2.748978,0.978546,-31.758835,-0.008606,0.007492,0.999924
2.399997,0.0,4.191788,0.0,4.440475,2.510727,0.969543,-31.748795,-0.007904,0.007721,0.999924
2.407997,0.0,4.191788,0.0,4.440475,2.510727,0.969543,-31.748795,-0.007904,0.007721,0.999924
2.415997,0.0,4.191788,0.0,4.440475,2.510727,0.969543,-31.748795,-0.007904,0.007721,0.999924
2.423997,0.0,4.196533,0.0,4.444107,1.109573,0.926224,-31.690842,-0.007538,0.006088,0.999939
2.431997,0.0,4.196533,0.0,4.444107,1.109573,0.926224,-31.690842,-0.007538,0.006088,0.999939
2.439997,0.0,4.204041,0.0,4.467636,0.514526,0.909912,-31.683075,-0.00795,0.005722,0.999939
2.447997,0.0,4.229355,0.0,4.471146,-28.085815,0.119492,-30.766891,-0.000549,-0.001251,0.999985
2.455997,0.0,4.229355,0.0,4.471146,-28.085815,0.119492,-30.766891,-0.000549,-0.001251,0.999985
2.463997,0.0,4.229355,0.0,4.471146,-28.085815,0.119492,-30.766891,-0.000549,-0.001251,0.999985
2.471997,0.0,4.229248,0.0,4.468857,-30.221329,0.069763,-30.71846,-0.000122,-0.002548,0.999985
2.479996,0.0,4.229477,0.0,4.440277,-30.106796,0.192001,-31.012527,0.005371,-0.013351,0.999893
2.487996,0.0,4.229477,0.0,4.440277,-30.106796,0.192001,-31.012527,0.005371,-0.013351,0.999893
2.495996,0.0,4.283615,0.0,4.442062,-13.394806,0.602402,-31.430939,-0.000305,-0.00769,0.999969
2.503996,0.0,4.283615,0.0,4.442062,-13.394806,0.602402,-31.430939,-0.000305,-0.00769,0.999969
2.511996,0.0,4.26503,0.0,4.444427,29.720688,1.604813,-32.277939,-0.019806,0.004303,0.999786
2.519996,0.0,4.26503,0.0,4.444427,29.720688,1.604813,-32.277939,-0.019806,0.004303,0.999786
2.527996,0.0,4.284531,0.0,4.439453,30.302078,1.606781,-32.247055,-0.019745,0.004501,0.999786
2.535996,0.0,4.286331,0.0,4.441086,9.000259,1.10408,-31.806503,-0.011017,0.00061,0.999939
2.543996,0.0,4.291046,0.0,4.446075,-1.513504,0.858627,-31.589874,-0.00676,-0.003632,0.999969
2.551996,0.0,4.291046,0.0,4.446075,-1.513504,0.858627,-31.589874,-0.00676,-0.003632,0.999969
2.559995,0.0,4.291046,0.0,4.446075,-1.513504,0.858627,-31.589874,-0.00676,-0.003632,0.999969
2.567995,0.0,4.307724,0.0,4.446426,1.53537,0.929276,-31.650482,-0.007629,-0.002869,0.999954
2.575995,0.0,4.307724,0.0,4.446426,1.53537,0.929276,-31.650482,-0.007629,-0.002869,0.999954
2.583995,0.0,4.307724,0.0,4.446426,1.53537,0.929276,-31.650482,-0.007629,-0.002869,0.999954
2.591995,0.0,4.314484,0.0,4.452301,2.743881,0.956909,-31.674423,-0.007797,-0.002747,0.999954
2.599995,0.0,4.299835,0.0,4.461441,3.110077,0.963486,-31.679016,-0.007751,-0.002106,0.999954
2.607995,0.0,4.32135,0.0,4.458725,1.692841,0.92749,-31.637512,-0.007248,-0.002441,0.999969
2.615995,0.0,4.32135,0.0,4.458725,1.692841,0.92749,-31.637512,-0.007248,-0.002441,0.999969
2.623995,0.0,4.32135,0.0,4.458725,1.692841,0.92749,-31.637512,-0.007248,-0.002441,0.999969
2.631994,0.0,4.322311,0.0,4.460648,3.767746,0.968231,-31.652084,-0.00769,-0.001801,0.999954
2.639994,0.0,4.322311,0.0,4.460648,3.767746,0.968231,-31.652084,-0.00769,-0.001801,0.999954
2.647994,0.0,4.334,0.0,4.468323,7.36026,1.045776,-31.698868,-0.008926,-0.00148,0.999954
2.655994,0.0,4.334,0.0,4.468323,7.36026,1.045776,-31.698868,-0.008926,-0.00148,0.999954
2.663994,0.0,4.334,0.0,4.468323,7.36026,1.045776,-31.698868,-0.008926,-0.00148,0.999954
2.671994,0.0,4.33638,0.0,4.486496,9.151718,1.085144,-31.732376,-0.008911,-0.000854,0.999954
2.679994,0.0,4.338913,0.0,4.486679,8.666519,1.072556,-31.719254,-0.009323,-0.000671,0.999954
2.687994,0.0,4.338913,0.0,4.486679,8.666519,1.072556,-31.719254,-0.009323,-0.000671,0.999954
2.695994,0.0,4.339935,0.0,4.499603,6.624756,1.023483,-31.673737,-0.008636,-0.001038,0.999954
2.703994,0.0,4.339935,0.0,4.499603,6.624756,1.023483,-31.673737,-0.008636,-0.001038,0.999954
2.711993,0.0,4.370346,0.0,4.499374,3.287521,0.944153,-31.6017,-0.007751,-0.00174,0.999954
2.719993,0.0,4.370346,0.0,4.499374,3.287521,0.944153,-31.6017,-0.007751,-0.00174,0.999954
2.727993,0.0,4.370361,0.0,4.476486,2.02301,0.914597,-31.575012,-0.007751,-0.002258,0.999954
2.735993,0.0,4.370361,0.0,4.476486,2.02301,0.914597,-31.575012,-0.007751,-0.002258,0.999954
2.743993,0.0,4.370468,0.0,4.514938,1.920105,0.912155,-31.574707,-0.007507,-0.002014,0.999969
2.751993,0.0,4.370468,0.0,4.514938,1.920105,0.912155,-31.574707,-0.007507,-0.002014,0.999969
2.759993,0.0,4.371017,0.0,4.514236,2.34903,0.923065,-31.587448,-0.007416,-0.001877,0.999969
2.767993,0.0,4.371017,0.0,4.514236,2.34903,0.923065,-31.587448,-0.007416,-0.001877,0.999969
2.775993,0.0,4.358902,0.0,4.499649,2.843369,0.934372,-31.598892,-0.007172,-0.000809,0.999969
2.783993,0.0,4.358902,0.0,4.499649,2.843369,0.934372,-31.598892,-0.007172,-0.000809,0.999969
2.791992,0.0,4.309982,0.0,4.493942,2.944824,0.936783,-31.604141,-0.007233,0.000107,0.999969
2.799992,0.0,4.309982,0.0,4.493942,2.944824,0.936783,-31.604141,-0.007233,0.000107,0.999969
2.807992,0.0,4.304779,0.0,4.493454,2.930328,0.934509,-31.603912,-0.008575,0.000549,0.999954
2.815992,0.0,4.305161,0.0,4.481033,2.487213,0.923386,-31.594818,-0.007813,0.000519,0.999954
2.823992,0.0,4.305161,0.0,4.481033,2.487213,0.923386,-31.594818,-0.007813,0.000519,0.999954
2.831992,0.0,4.305161,0.0,4.481033,2.487213,0.923386,-31.594818,-0.007813,0.000519,0.999954
2.839992,0.0,4.305359,0.0,4.487534,2.005981,0.910843,-31.580154,-0.008072,0.000092,0.999954
2.847992,0.0,4.304077,0.0,4.492935,2.167496,0.914902,-31.592026,-0.008026,-0.000244,0.999954
2.855992,0.0,4.304077,0.0,4.492935,2.167496,0.914902,-31.592026,-0.008026,-0.000244,0.999954
2.863991,0.0,4.304077,0.0,4.492935,2.167496,0.914902,-31.592026,-0.008026,-0.000244,0.999954
2.871991,0.0,4.309967,0.0,4.493225,1.631409,0.899551,-31.578583,-0.007507,-0.000351,0.999969
2.879991,0.0,4.309967,0.0,4.493225,1.631409,0.899551,-31.578583,-0.007507,-0.000351,0.999969
2.887991,0.0,4.315399,0.0,4.493713,1.628265,0.898468,-31.575119,-0.007339,-0.000687,0.999969
2.895991,0.0,4.315659,0.0,4.492035,1.399658,0.89296,-31.575882,-0.008377,-0.001846,0.999954
2.903991,0.0,4.315659,0.0,4.492035,1.399658,0.89296,-31.575882,-0.008377,-0.001846,0.999954
2.911991,0.0,4.315659,0.0,4.492035,1.399658,0.89296,-31.575882,-0.008377,-0.001846,0.999954
2.919991,0.0,4.329681,0.0,4.496017,1.269043,0.890106,-31.570572,-0.00737,-0.002487,0.999969
2.927991,0.0,4.331879,0.0,4.514297,2.252304,0.912384,-31.596603,-0.007599,-0.00238,0.999954
2.935991,0.0,4.331879,0.0,4.514297,2.252304,0.912384,-31.596603,-0.007599,-0.00238,0.999954
2.94399,0.0,4.331879,0.0,4.514297,2.252304,0.912384,-31.596603,-0.007599,-0.00238,0.999954
2.95199,0.0,4.332123,0.0,4.518387,2.631912,0.920746,-31.609894,-0.007813,-0.003906,0.999954
2.95999,0.0,4.332123,0.0,4.518387,2.631912,0.920746,-31.609894,-0.007813,-0.003906,0.999954
2.96799,0.0,4.332123,0.0,4.518387,2.631912,0.920746,-31.609894,-0.007813,-0.003906,0.999954
2.97599,0.0,4.33577,0.0,4.518311,2.822769,0.923584,-31.612274,-0.007828,-0.003784,0.999954
2.98399,0.0,4.33577,0.0,4.518311,2.822769,0.923584,-31.612274,-0.007828,-0.003784,0.999954
2.99199,0.0,4.334915,0.0,4.534744,2.700409,0.920349,-31.609863,-0.007782,-0.003647,0.999954
2.99999,0.0,4.35878,0.0,4.541931,2.314545,0.908554,-31.595459,-0.007675,-0.003448,0.999954
3.00799,0.0,4.403,0.0,4.541885,2.087036,0.902008,-31.588913,-0.00766,-0.003708,0.999954
3.01599,0.0,4.403,0.0,4.541885,2.087036,0.902008,-31.588913,-0.00766,-0.003708,0.999954
3.023989,0.0,4.403,0.0,4.541885,2.087036,0.902008,-31.588913,-0.00766,-0.003708,0.999954
3.031989,0.0,4.403,0.0,4.541885,2.087036,0.902008,-31.588913,-0.00766,-0.003708,0.999954
3.039989,0.0,4.402954,0.0,4.536331,2.125076,0.898453,-31.582947,-0.007645,-0.003342,0.999954
3.047989,0.0,4.402786,0.0,4.542969,2.116623,0.894363,-31.574936,-0.006989,-0.003525,0.999954
3.055989,0.0,4.402786,0.0,4.542969,2.116623,0.894363,-31.574936,-0.006989,-0.003525,0.999954
3.063989,0.0,4.402786,0.0,4.542969,2.116623,0.894363,-31.574936,-0.006989,-0.003525,0.999954
3.071989,0.0,4.368469,0.0,4.524521,8.028397,1.000168,-31.621506,-0.011459,0.001068,0.999924
3.079989,0.0,4.384232,0.0,4.524765,16.008484,1.196426,-31.798981,-0.013916,0.002579,0.999893
3.087989,0.0,4.384232,0.0,4.524765,16.008484,1.196426,-31.798981,-0.013916,0.002579,0.999893
3.095989,0.0,4.384094,0.0,4.520691,25.240738,1.422409,-32.002945,-0.016998,0.004471,0.999832
3.103988,0.0,4.384094,0.0,4.520691,25.240738,1.422409,-32.002945,-0.016998,0.004471,0.999832
3.111988,0.0,4.375076,0.0,4.526367,25.445511,1.426636,-31.996628,-0.015213,0.003647,0.999863
3.119988,0.0,4.375076,0.0,4.526367,25.445511,1.426636,-31.996628,-0.015213,0.003647,0.999863
3.127988,0.0,4.36441,0.0,4.526688,16.780884,1.205902,-31.791595,-0.013,0.00354,0.999908
3.135988,0.0,4.36441,0.0,4.526688,16.780884,1.205902,-31.791595,-0.013,0.00354,0.999908
3.143988,0.0,4.360413,0.0,4.529266,3.670425,0.876205,-31.484665,-0.009491,0.001495,0.999939
3.151988,0.0,4.360413,0.0,4.529266,3.670425,0.876205,-31.484665,-0.009491,0.001495,0.999939
3.159988,0.0,4.359558,0.0,4.532684,3.021347,0.85881,-31.466599,-0.009659,0.000534,0.999939
3.167988,0.0,4.35965,0.0,4.53302,2.427719,0.843246,-31.451019,-0.00972,0.000809,0.999939
3.175987,0.0,4.35965,0.0,4.53302,2.427719,0.843246,-31.451019,-0.00972,0.000809,0.999939
3.183987,0.0,4.359756,0.0,4.533218,2.468231,0.843048,-31.448868,-0.009491,0.000885,0.999954
3.191987,0.0,4.359756,0.0,4.533218,2.468231,0.843048,-31.448868,-0.009491,0.000885,0.999954
3.199987,0.0,4.368881,0.0,4.539856,2.564545,0.843155,-31.447388,-0.00943,0.000702,0.999954
3.207987,0.0,4.368881,0.0,4.539856,2.564545,0.843155,-31.447388,-0.00943,0.000702,0.999954
3.215987,0.0,4.368881,0.0,4.539856,2.564545,0.843155,-31.447388,-0.00943,0.000702,0.999954
3.223987,0.0,4.385147,0.0,4.538467,3.044052,0.85321,-31.454498,-0.009583,0.001022,0.999939
3.231987,0.0,4.385086,0.0,4.533615,3.24263,0.857956,-31.459152,-0.009552,0.001099,0.999939
3.239987,0.0,4.385086,0.0,4.533615,3.24263,0.857956,-31.459152,-0.009552,0.001099,0.999939
3.247987,0.0,4.385132,0.0,4.540222,2.973282,0.850189,-31.453354,-0.009689,0.001114,0.999939
3.255986,0.0,4.369156,0.0,4.540176,2.449799,0.836639,-31.43837,-0.009491,0.000961,0.999954
3.263986,0.0,4.369156,0.0,4.540176,2.449799,0.836639,-31.43837,-0.009491,0.000961,0.999954
3.271986,0.0,4.369156,0.0,4.540176,2.449799,0.836639,-31.43837,-0.009491,0.000961,0.999954
3.279986,0.0,4.36911,0.0,4.529236,2.130493,0.828613,-31.433151,-0.009033,0.001083,0.999954
3.287986,0.0,4.363663,0.0,4.528442,1.994644,0.824646,-31.430054,-0.009262,0.001389,0.999954
3.295986,0.0,4.363663,0.0,4.528442,1.994644,0.824646,-31.430054,-0.009262,0.001389,0.999954
3.303986,0.0,4.363327,0.0,4.5289,1.782013,0.820801,-31.425552,-0.009506,0.001236,0.999939
3.311986,0.0,4.363327,0.0,4.5289,1.782013,0.820801,-31.425552,-0.009506,0.001236,0.999939
3.319986,0.0,4.355759,0.0,4.529709,2.064056,0.828217,-31.438004,-0.010269,0.003113,0.999939
3.327986,0.0,4.355759,0.0,4.529709,2.064056,0.828217,-31.438004,-0.010269,0.003113,0.999939
3.335985,0.0,4.347595,0.0,4.529251,2.167526,0.83316,-31.444107,-0.010712,0.002747,0.999924
3.343985,0.0,4.347382,0.0,4.522736,2.676071,0.848389,-31.460648,-0.010803,0.002502,0.999924
3.351985,0.0,4.347382,0.0,4.522736,2.676071,0.848389,-31.460648,-0.010803,0.002502,0.999924
3.359985,0.0,4.347382,0.0,4.522736,2.676071,0.848389,-31.460648,-0.010803,0.002502,0.999924
3.367985,0.0,4.34729,0.0,4.522537,2.820404,0.853882,-31.464233,-0.010666,0.002304,0.999939
3.375985,0.0,4.34729,0.0,4.522537,2.820404,0.853882,-31.464233,-0.010666,0.002304,0.999939
3.383985,0.0,4.354813,0.0,4.507202,2.679871,0.853073,-31.464478,-0.010712,0.002014,0.999939
3.391985,0.0,4.354813,0.0,4.507202,2.679871,0.853073,-31.464478,-0.010712,0.002014,0.999939
3.399985,0.0,4.360367,0.0,4.507599,1.693192,0.828629,-31.442932,-0.010193,0.002319,0.999939
3.407984,0.0,4.360367,0.0,4.507599,1.693192,0.828629,-31.442932,-0.010193,0.002319,0.999939
3.415984,0.0,4.362183,0.0,4.507187,1.158493,0.817581,-31.433395,-0.009399,0.002029,0.999939
3.423984,0.0,4.362183,0.0,4.507187,1.158493,0.817581,-31.433395,-0.009399,0.002029,0.999939
3.431984,0.0,4.364624,0.0,4.506317,1.582428,0.83136,-31.451355,-0.009109,0.001968,0.999954
3.439984,0.0,4.385574,0.0,4.5,2.379608,0.853012,-31.47641,-0.008347,0.002884,0.999954
3.447984,0.0,4.385574,0.0,4.5,2.379608,0.853012,-31.47641,-0.008347,0.002884,0.999954
3.455984,0.0,4.385483,0.0,4.499023,2.987625,0.871048,-31.50235,-0.008133,0.003174,0.999954
3.463984,0.0,4.385483,0.0,4.499023,2.987625,0.871048,-31.50235,-0.008133,0.003174,0.999954
3.471984,0.0,4.385483,0.0,4.499023,2.987625,0.871048,-31.50235,-0.008133,0.003174,0.999954
3.479984,0.0,4.38562,0.0,4.482391,17.407684,1.267426,-31.930344,-0.011658,0.002792,0.999924
3.487983,0.0,4.38562,0.0,4.482391,17.407684,1.267426,-31.930344,-0.011658,0.002792,0.999924
3.495983,0.0,4.384918,0.0,4.480255,32.689499,1.620193,-32.210556,-0.017593,0.004944,0.999832
3.503983,0.0,4.362793,0.0,4.473251,33.638412,1.644684,-32.232498,-0.019882,0.005722,0.999771
3.511983,0.0,4.362793,0.0,4.473251,33.638412,1.644684,-32.232498,-0.019882,0.005722,0.999771
3.519983,0.0,4.361694,0.0,4.465927,32.619827,1.622559,-32.214294,-0.020477,0.00618,0.999771
3.527983,0.0,4.361694,0.0,4.465927,32.619827,1.622559,-32.214294,-0.020477,0.00618,0.999771
3.535983,0.0,4.35112,0.0,4.457047,17.458618,1.277222,-31.944321,-0.013947,0.003693,0.999893
3.543983,0.0,4.352585,0.0,4.456284,1.553345,0.913864,-31.659637,-0.006393,0.00209,0.999969
3.551983,0.0,4.352585,0.0,4.456284,1.553345,0.913864,-31.659637,-0.006393,0.00209,0.999969
3.559983,0.0,4.352585,0.0,4.456284,1.553345,0.913864,-31.659637,-0.006393,0.00209,0.999969
3.567982,0.0,4.348343,0.0,4.450424,1.497162,0.913376,-31.659744,-0.006271,0.002182,0.999969
3.575982,0.0,4.348343,0.0,4.450424,1.497162,0.913376,-31.659744,-0.006271,0.002182,0.999969
3.583982,0.0,4.347656,0.0,4.435776,1.549057,0.917084,-31.661041,-0.00618,0.002106,0.999969
3.591982,0.0,4.347656,0.0,4.435776,1.549057,0.917084,-31.661041,-0.00618,0.002106,0.999969
3.599982,0.0,4.351105,0.0,4.423615,1.609909,0.919601,-31.662842,-0.006149,0.001556,0.999969
3.607982,0.0,4.351044,0.0,4.411911,1.531982,0.917038,-31.650131,-0.006195,0.001266,0.999969
3.615982,0.0,4.351044,0.0,4.411911,1.531982,0.917038,-31.650131,-0.006195,0.001266,0.999969
3.623982,0.0,4.351044,0.0,4.411911,1.531982,0.917038,-31.650131,-0.006195,0.001266,0.999969
3.631982,0.0,4.37146,0.0,4.404938,28.059006,1.549042,-32.226959,-0.02121,0.001785,0.999771
3.639982,0.0,4.37146,0.0,4.404938,28.059006,1.549042,-32.226959,-0.02121,0.001785,0.999771
3.647981,0.0,4.37146,0.0,4.404938,28.059006,1.549042,-32.226959,-0.02121,0.001785,0.999771
3.655981,0.0,4.402756,0.0,4.427155,16.429718,1.227219,-31.8255,-0.013596,0.001724,0.999893
3.663981,0.0,4.402756,0.0,4.427155,16.429718,1.227219,-31.8255,-0.013596,0.001724,0.999893
3.671981,0.0,4.402756,0.0,4.427155,16.429718,1.227219,-31.8255,-0.013596,0.001724,0.999893
3.679981,0.0,4.385666,0.0,4.401688,21.090515,1.365387,-32.014282,-0.013931,0.002365,0.999893
3.687981,0.0,4.379471,0.0,4.405136,4.62915,0.968536,-31.675598,-0.014114,0.001633,0.999893
3.695981,0.0,4.379471,0.0,4.405136,4.62915,0.968536,-31.675598,-0.014114,0.001633,0.999893
3.703981,0.0,4.362762,0.0,4.429428,-6.771149,0.682571,-31.405136,-0.013977,0.000824,0.999893
3.711981,0.0,4.362762,0.0,4.429428,-6.771149,0.682571,-31.405136,-0.013977,0.000824,0.999893
3.71998,0.0,4.362762,0.0,4.429428,-6.771149,0.682571,-31.405136,-0.013977,0.000824,0.999893
3.72798,0.0,4.363724,0.0,4.438217,-1.817963,0.802551,-31.515808,-0.013748,0.000061,0.999893
3.73598,0.0,4.363724,0.0,4.438217,-1.817963,0.802551,-31.515808,-0.013748,0.000061,0.999893
3.74398,0.0,4.359222,0.0,4.438263,5.115646,0.967972,-31.654495,-0.01239,0.000168,0.999908
3.75198,0.0,4.359222,0.0,4.438263,5.115646,0.967972,-31.654495,-0.01239,0.000168,0.999908
3.75998,0.0,4.359222,0.0,4.438263,5.115646,0.967972,-31.654495,-0.01239,0.000168,0.999908
3.76798,0.0,4.357162,0.0,4.4328,2.556244,0.908646,-31.603485,-0.011322,-0.00029,0.999924
3.77598,0.0,4.357162,0.0,4.4328,2.556244,0.908646,-31.603485,-0.011322,-0.00029,0.999924
3.78398,0.0,4.357162,0.0,4.4328,2.556244,0.908646,-31.603485,-0.011322,-0.00029,0.999924
3.79198,0.0,4.360947,0.0,4.415756,3.081757,0.925034,-31.624527,-0.010529,0.000107,0.999939
3.799979,0.0,4.357101,0.0,4.426163,4.170349,0.952377,-31.64827,-0.011368,-0.000214,0.999924
3.807979,0.0,4.357101,0.0,4.426163,4.170349,0.952377,-31.64827,-0.011368,-0.000214,0.999924
3.815979,0.0,4.357101,0.0,4.426163,4.170349,0.952377,-31.64827,-0.011368,-0.000214,0.999924
3.823979,0.0,4.358047,0.0,4.399826,4.304245,0.967697,-31.642761,-0.009262,-0.00322,0.999939
3.831979,0.0,4.361771,0.0,4.390335,2.24649,0.918823,-31.593857,-0.008469,-0.00322,0.999954
3.839979,0.0,4.361771,0.0,4.390335,2.24649,0.918823,-31.593857,-0.008469,-0.00322,0.999954
3.847979,0.0,4.373154,0.0,4.389755,3.901062,0.958359,-31.610107,-0.008957,-0.003677,0.999939
3.855979,0.0,4.373154,0.0,4.389755,3.901062,0.958359,-31.610107,-0.008957,-0.003677,0.999939
3.863979,0.0,4.373154,0.0,4.389755,3.901062,0.958359,-31.610107,-0.008957,-0.003677,0.999939
3.871979,0.0,4.372543,0.0,4.386292,6.015305,1.010605,-31.665894,-0.010132,-0.002487,0.999939
3.879978,0.0,4.372543,0.0,4.386292,6.015305,1.010605,-31.665894,-0.010132,-0.002487,0.999939
3.887978,0.0,4.393478,0.0,4.38681,6.124832,1.014175,-31.668472,-0.010986,-0.002151,0.999924
3.895978,0.0,4.393509,0.0,4.393341,6.771729,1.006897,-31.645554,-0.011398,0.000671,0.999924
3.903978,0.0,4.393509,0.0,4.393341,6.771729,1.006897,-31.645554,-0.011398,0.000671,0.999924
3.911978,0.0,4.392761,0.0,4.39505,13.003738,1.15564,-31.783218,-0.012772,0.000656,0.999908
3.919978,0.0,4.392761,0.0,4.39505,13.003738,1.15564,-31.783218,-0.012772,0.000656,0.999908
3.927978,0.0,4.393814,0.0,4.396118,14.323975,1.184311,-31.798309,-0.013443,0.001022,0.999908
3.935978,0.0,4.393814,0.0,4.396118,14.323975,1.184311,-31.798309,-0.013443,0.001022,0.999908
3.943978,0.0,4.393829,0.0,4.39624,12.4897,1.138535,-31.749954,-0.012375,0.000153,0.999908
3.951977,0.0,4.393829,0.0,4.39624,12.4897,1.138535,-31.749954,-0.012375,0.000153,0.999908
3.959977,0.0,4.392914,0.0,4.399017,5.949234,0.974564,-31.569809,-0.010147,-0.00174,0.999939
